device_id,device_type,manufacturer_class,model_family,measurement_domain,sampling_profile,reliability_class,facility_id,patient_assignment_type,active,assigned_patient_id
WRB-00081,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0081
DEV-00082,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0082
WRB-00082,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0082
DEV-00083,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0083
WRB-00083,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0083
DEV-00084,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0084
WRB-00084,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0084
DEV-00085,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0085
WRB-00085,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0085
DEV-00086,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0086
WRB-00086,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0086
DEV-00087,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0087
WRB-00087,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0087
DEV-00088,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0088
WRB-00088,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0088
DEV-00089,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0089
WRB-00089,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0089
DEV-00090,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0090
WRB-00090,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0090
DEV-00091,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0091
WRB-00091,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0091
DEV-00092,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0092
WRB-00092,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0092
DEV-00093,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0093
WRB-00093,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0093
DEV-00094,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0094
WRB-00094,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0094
DEV-00095,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0095
WRB-00095,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0095
DEV-00096,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0096
WRB-00096,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0096
DEV-00097,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0097
WRB-00097,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0097
DEV-00098,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0098
WRB-00098,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0098
DEV-00099,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0099
WRB-00099,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0099
DEV-00100,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0100
WRB-00100,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0100
DEV-00101,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0101
WRB-00101,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0101
DEV-00102,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0102
WRB-00102,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0102
DEV-00103,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0103
WRB-00103,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0103
DEV-00104,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0104
WRB-00104,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0104
DEV-00105,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0105
WRB-00105,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0105
DEV-00106,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0106
WRB-00106,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0106
DEV-00107,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0107
WRB-00107,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0107
DEV-00108,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0108
WRB-00108,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0108
DEV-00109,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0109
WRB-00109,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0109
DEV-00110,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0110
WRB-00110,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0110
DEV-00111,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0111
WRB-00111,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0111
DEV-00112,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0112
WRB-00112,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0112
DEV-00113,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0113
WRB-00113,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0113
DEV-00114,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0114
WRB-00114,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0114
DEV-00115,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0115
WRB-00115,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0115
DEV-00116,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0116
WRB-00116,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0116
DEV-00117,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0117
WRB-00117,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0117
DEV-00118,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0118
WRB-00118,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0118
DEV-00119,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0119
WRB-00119,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0119
DEV-00120,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0120
WRB-00120,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0120
DEV-00121,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0121
WRB-00121,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0121
DEV-00122,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0122
WRB-00122,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0122
DEV-00123,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0123
WRB-00123,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0123
DEV-00124,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0124
WRB-00124,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0124
DEV-00125,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0125
WRB-00125,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0125
DEV-00126,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0126
WRB-00126,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0126
DEV-00127,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0127
WRB-00127,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0127
DEV-00128,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0128
WRB-00128,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0128
DEV-00129,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0129
WRB-00129,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0129
DEV-00130,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0130
WRB-00130,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0130
DEV-00131,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0131
WRB-00131,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0131
DEV-00132,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0132
WRB-00132,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0132
DEV-00133,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0133
WRB-00133,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0133
DEV-00134,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0134
WRB-00134,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0134
DEV-00135,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0135
WRB-00135,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0135
DEV-00136,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0136
WRB-00136,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0136
DEV-00137,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0137
WRB-00137,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0137
DEV-00138,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0138
WRB-00138,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0138
DEV-00139,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0139
WRB-00139,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0139
DEV-00140,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0140
WRB-00140,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0140
DEV-00141,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0141
WRB-00141,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0141
DEV-00142,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0142
WRB-00142,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0142
DEV-00143,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0143
WRB-00143,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0143
DEV-00144,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0144
WRB-00144,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0144
DEV-00145,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0145
WRB-00145,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0145
DEV-00146,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0146
WRB-00146,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0146
DEV-00147,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0147
WRB-00147,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0147
DEV-00148,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0148
WRB-00148,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0148
DEV-00149,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0149
WRB-00149,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0149
DEV-00150,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0150
WRB-00150,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0150
DEV-00151,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0151
WRB-00151,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0151
DEV-00152,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0152
WRB-00152,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0152
DEV-00153,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0153
WRB-00153,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0153
DEV-00154,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0154
WRB-00154,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0154
DEV-00155,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0155
WRB-00155,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0155
DEV-00156,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0156
WRB-00156,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0156
DEV-00157,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0157
WRB-00157,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0157
DEV-00158,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0158
WRB-00158,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0158
DEV-00159,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0159
WRB-00159,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0159
DEV-00160,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0160
WRB-00160,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0160
DEV-00161,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0161
WRB-00161,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0161
